gene	CNT
GENE.68934	47878
GENE.4503	89172
GENE.19977	178
GENE.56099	11386
GENE.28787	74210
GENE.29184	20070
GENE.27517	4820
GENE.69128	3388
GENE.27666	150970
GENE.79980	52130
GENE.40441	12774
GENE.44941	54
GENE.18946	768
GENE.59891	868
GENE.59175	58454
GENE.29649	1802
GENE.7699	22850
GENE.74185	218
GENE.59517	7616
GENE.49324	14924
GENE.57070	100462
GENE.53089	1552
GENE.69641	5684
GENE.85010	53158
GENE.49291	2336
GENE.79938	12820
GENE.61425	31412
GENE.71543	59210
GENE.79249	5112
GENE.3897	80266
GENE.87442	2502
GENE.82362	5058
GENE.53427	4312
GENE.4161	76140
GENE.76793	8506
GENE.17500	5162
GENE.72666	13670
GENE.38195	3940
GENE.18662	82458
GENE.58576	6178
GENE.47282	5370
GENE.12074	8116
GENE.56415	39764
GENE.31474	2134
GENE.81045	18216
GENE.55143	220
GENE.52127	17522
GENE.63384	27594
GENE.47967	4702
GENE.77528	55498
GENE.37270	2238
GENE.66664	18184
GENE.18849	654820
GENE.79750	1460
GENE.44016	4226
GENE.48867	932
GENE.24181	2978
GENE.65230	336
GENE.30661	3716
GENE.58949	4836
GENE.35352	32764
GENE.85658	72478
GENE.1557	2580
GENE.24590	29672
GENE.59482	71836
GENE.64494	790
GENE.49365	648
GENE.57283	4502
GENE.74975	97974
GENE.9203	32608
GENE.16253	105384
GENE.2726	8506
GENE.22939	956
GENE.73492	2904
GENE.85782	22364
GENE.4883	82866
GENE.20860	754
GENE.24317	591174
GENE.52275	4482
GENE.84774	9650
GENE.12183	63944
GENE.57887	652
GENE.35519	15956
GENE.9328	490
GENE.69854	4264
GENE.21471	5134
GENE.70987	27116
GENE.83122	15150
GENE.70199	62886
GENE.61392	2342
GENE.40358	1152
GENE.49688	1222
GENE.44194	40428
GENE.50178	112906
GENE.21346	111480
GENE.6506	4880
GENE.22792	9230
GENE.44439	4962
GENE.76270	7596
GENE.26351	1854
GENE.65517	7060
GENE.27343	2322
GENE.40586	606
GENE.83839	1482
GENE.80263	159196
GENE.53603	18292
GENE.16360	3434
GENE.70933	69048
GENE.10220	2310
GENE.44370	23874
GENE.24537	3136
GENE.29948	25006
GENE.85519	26426
GENE.55826	35322
GENE.73129	7404
GENE.33763	1356
GENE.24110	73760
GENE.1923	1334
GENE.18990	6704
GENE.27813	16884
GENE.8163	42
GENE.83758	50
GENE.37085	3120
GENE.2104	2344
GENE.28221	7040
GENE.44861	612
GENE.74910	6318
GENE.47204	18858
GENE.19792	3854
GENE.30453	29444
GENE.1394	91974
GENE.81391	1036
GENE.19080	23496
GENE.60864	38860
GENE.10615	18318
GENE.19692	340
GENE.14075	17932
GENE.29885	32594
GENE.74816	2666
GENE.11996	614
GENE.18240	58972
GENE.50972	1222
GENE.39254	3260
GENE.76170	1804
GENE.14998	22570
GENE.61080	6472
GENE.40047	1886
GENE.11905	24084
GENE.58280	46976
GENE.36684	38454
GENE.40094	1648
GENE.73433	37170
GENE.75302	826
GENE.32369	108022
GENE.41722	24236
GENE.67212	93888
GENE.83159	24314
GENE.31102	178564
GENE.72121	17292
GENE.75930	19372
GENE.46149	1134
GENE.66695	59852
GENE.85039	1490
GENE.45037	2290
GENE.76587	734
GENE.44343	2852
GENE.30467	19682
GENE.7892	61462
GENE.61573	4804
GENE.623	23776
GENE.54871	31850
GENE.82560	584
GENE.27773	3668
GENE.23298	33844
GENE.62031	488
GENE.20331	68992
GENE.47741	11748
GENE.59936	47852
GENE.20385	974
GENE.80734	1598
GENE.55105	4878
GENE.49496	182
GENE.69794	6450
GENE.6727	992
GENE.7306	1408
GENE.58155	2440
GENE.68709	2672
GENE.61760	33736
GENE.56729	18376
GENE.36060	9728
GENE.50142	1518
GENE.29902	5942
GENE.42603	210502
GENE.47715	4976
GENE.65127	2738
GENE.29968	752
GENE.54470	128034
GENE.42288	2502
GENE.18365	91728
GENE.85513	6204
GENE.57136	112
GENE.44406	2258
GENE.65086	28
GENE.15928	1782
GENE.20653	9236
GENE.21698	2390
GENE.19261	1622
GENE.39639	3304
GENE.28414	52466
GENE.30336	5240
GENE.33128	28988
GENE.65094	632
GENE.41831	8242
GENE.25593	40410
GENE.38405	90710
GENE.86981	80
GENE.8288	5014
GENE.51316	3400
GENE.3214	888
GENE.14177	5392
GENE.84063	15470
GENE.64203	66342
GENE.28249	11318
GENE.54534	3512
GENE.84718	11262
GENE.41224	18850
GENE.62346	1902
GENE.11579	4690
GENE.60840	3844
GENE.10535	2794
GENE.84392	1998
GENE.58716	1656
GENE.81694	17378
GENE.981	3504
GENE.46642	1636
GENE.21618	1850
GENE.14977	4842
GENE.22958	11602
GENE.22580	33406
GENE.44619	996
GENE.64324	3634
GENE.8437	3006
GENE.73499	1456
GENE.16238	5764
GENE.45741	3584
GENE.59827	38608
GENE.46527	4862
GENE.26641	9044
GENE.48936	412
GENE.14391	22928
GENE.35505	1238
GENE.17880	5574
GENE.55751	43620
GENE.31957	480070
GENE.54040	65778
GENE.66133	32
GENE.22805	1636
GENE.79042	2558
GENE.47525	19026
GENE.454	154594
GENE.16643	366
GENE.10489	390
GENE.84840	17382
GENE.61165	3492
GENE.41970	53596
GENE.52568	6312
GENE.10012	96
GENE.76571	5988
GENE.83814	6976
GENE.84222	32344
GENE.38693	1658
GENE.51566	2714
GENE.34116	24838
GENE.56103	4598
GENE.41693	4284
GENE.76549	3128
GENE.27954	3172
GENE.19497	32302
GENE.28817	454
GENE.25903	135852
GENE.13601	99290
GENE.83402	13880
GENE.47258	2162
GENE.33016	80350
GENE.48176	188
GENE.53800	53032
GENE.34508	1962
GENE.45204	6444
GENE.12256	314
GENE.21316	454
GENE.32398	16428
GENE.47622	29760
GENE.66274	820
GENE.72916	7584
GENE.49070	2922
GENE.1728	952
GENE.65344	372
GENE.2414	60
GENE.80637	224
GENE.18111	7476
GENE.54415	266404
GENE.75173	120842
GENE.2050	5314
GENE.33303	47028
GENE.4534	222
GENE.55318	6972
GENE.49988	1958
GENE.838	50666
GENE.29176	9126
GENE.65042	4068
GENE.49778	1778
GENE.73720	1074
GENE.14908	81446
GENE.22841	484
GENE.75526	1310
GENE.5011	16556
GENE.50892	91700
GENE.73363	2442
GENE.75433	23676
GENE.8433	112
GENE.39409	9412
GENE.10508	219134
GENE.57604	15274
GENE.31633	39046
GENE.3495	7088
GENE.68596	48866
GENE.56608	3354
GENE.62973	9088
GENE.60168	33878
GENE.47780	30690
GENE.53643	1678
GENE.57378	2360
GENE.46054	4788
GENE.39078	2460
GENE.17290	2322
GENE.64588	4766
GENE.87053	5100
GENE.28967	4694
GENE.63824	15146
GENE.83662	9944
GENE.53008	194
GENE.8785	554
GENE.70731	592
GENE.76353	4554
GENE.8908	56356
GENE.69601	22204
GENE.52602	161996
GENE.37338	149370
GENE.84399	41568
GENE.79387	1810
GENE.86429	6706
GENE.75253	7550
GENE.58493	426986
GENE.86735	3394
GENE.65185	201992
GENE.37555	2574
GENE.4246	24
GENE.70758	4740
GENE.64688	13628
GENE.47800	162254
GENE.7988	1308
GENE.77179	147984
GENE.86769	8410
GENE.13882	592
GENE.1214	4158
GENE.74073	172724
GENE.41034	4692
GENE.26950	6928
GENE.6704	14490
GENE.44181	9508
GENE.37359	13156
GENE.46547	39480
GENE.40403	6376
GENE.3110	3176
GENE.6604	19404
GENE.49971	540
GENE.6516	5194
GENE.83033	3808
GENE.61564	724
GENE.61792	3176
GENE.21412	3480
GENE.15362	19800
GENE.77205	56290
GENE.79331	320
GENE.6573	1188
GENE.28563	43992
GENE.75552	24434
GENE.37467	95278
GENE.36416	144
GENE.22109	2162
GENE.64884	115310
GENE.49561	460
GENE.18561	3428
GENE.45479	130608
GENE.2152	18152
GENE.12570	3218
GENE.25607	3528
GENE.46764	54430
GENE.69844	11276
GENE.61553	5794
GENE.44730	64400
GENE.67747	7646
GENE.4097	54
GENE.27087	3730
GENE.65632	55266
GENE.58681	33628
GENE.53880	180
GENE.71976	36540
GENE.77453	13430
GENE.47709	56816
GENE.30168	476
GENE.55725	6060
GENE.16536	44336
GENE.26188	84366
GENE.21363	448
GENE.61183	3244
GENE.63002	1388
GENE.70983	1904
GENE.16854	6946
GENE.53527	9230
GENE.37746	412
GENE.22167	24934
GENE.29239	5344
GENE.85393	325404
GENE.13313	3008
GENE.34237	16836
GENE.32430	13722
GENE.31575	3730
GENE.68214	3960
GENE.67396	4762
GENE.86580	3260
GENE.18643	179516
GENE.11481	21908
GENE.52717	88766
GENE.23164	700
GENE.82547	8422
GENE.5632	18740
GENE.56314	110042
GENE.46933	76090
GENE.68087	2632
GENE.15879	4744
GENE.77893	15570
GENE.32321	3444
GENE.21779	1290
GENE.66958	32788
GENE.27846	1178
GENE.59138	67452
GENE.38480	556
GENE.83452	472
GENE.65242	2532
GENE.22102	22
GENE.37220	49798
GENE.45274	124766
GENE.23060	3678
GENE.7049	4058
GENE.35788	4578
GENE.73256	19354
GENE.38066	536
GENE.69562	1674
GENE.29091	136
GENE.57405	26674
GENE.8028	6680
GENE.18317	39506
GENE.69063	683776
GENE.86280	6056
GENE.34147	88
GENE.85280	3060
GENE.34329	23142
GENE.29713	66
GENE.29505	284
GENE.45219	1078
GENE.48495	6156
GENE.51742	13740
GENE.73792	12678
GENE.44464	62646
GENE.67626	31958
GENE.61127	72308
GENE.42132	150530
GENE.69107	936
GENE.27120	87944
GENE.4112	81628
GENE.62893	806
GENE.62443	2006
GENE.79852	45088
GENE.19645	3348
GENE.12689	1060
GENE.54640	35418
GENE.3373	7062
GENE.37166	14880
GENE.65145	6556
GENE.7154	10136
GENE.22633	3012
GENE.41448	67198
GENE.54009	4742
GENE.69788	494
GENE.77952	1388
GENE.47587	17816
GENE.77935	326
GENE.66019	3188
GENE.9540	1780
GENE.85261	982
GENE.2551	2298
GENE.35549	1946
GENE.17788	39320
GENE.21913	6
GENE.82241	7836
GENE.24074	2870
GENE.70122	2616
GENE.58970	930
GENE.7608	25606
GENE.38323	2854
GENE.36438	30072
GENE.71444	66280
GENE.75522	13226
GENE.70304	74990
GENE.50294	23324
GENE.48011	53648
GENE.10620	7896
GENE.63551	6124
GENE.84694	1480
GENE.43642	3240
GENE.44321	2108
GENE.25743	10354
GENE.32102	224830
GENE.49429	2282
GENE.43781	5436
GENE.69583	29744
GENE.42614	936
GENE.6411	31572
GENE.77426	2308
GENE.14381	2486
GENE.84792	41442
GENE.7936	1562
GENE.16744	7902
GENE.16555	2908
GENE.21070	274
GENE.27931	23794
GENE.77640	68
GENE.41919	69862
GENE.63104	1448
GENE.49067	1332
GENE.68300	1432
GENE.34521	922
GENE.21387	7162
GENE.79738	15764
GENE.60721	4812
GENE.61623	113474
GENE.56512	74
GENE.82426	4020
GENE.31324	29132
GENE.12724	2784
GENE.74358	22632
GENE.9152	6614
GENE.84557	346
GENE.84954	1110
GENE.15063	35586
GENE.55240	125202
GENE.87198	30850
GENE.14989	255070
GENE.28921	762
GENE.7204	6438
GENE.79029	43662
GENE.40882	1632
GENE.64289	8186
GENE.47003	21308
GENE.3577	152
GENE.70274	1934
GENE.29109	3314
GENE.25268	2680
GENE.50296	17610
GENE.31272	11294
GENE.20408	5358
GENE.10594	18896
GENE.870	50566
GENE.77511	1844
GENE.76179	470
GENE.51123	3166
GENE.85116	198
GENE.83581	466
GENE.73314	2718
GENE.66758	7400
GENE.83195	420958
GENE.11725	39918
GENE.22961	76906
GENE.41002	205804
GENE.53306	2070
GENE.76818	576
GENE.29119	7354
GENE.22049	6112
GENE.2288	1920
GENE.86107	1874
GENE.72684	62562
GENE.15387	2726
GENE.46122	10962
GENE.63116	39192
GENE.45346	16752
GENE.15294	16758
GENE.66008	2338
GENE.49961	26
GENE.13610	49452
GENE.29017	410
GENE.44608	61982
GENE.7547	45228
GENE.39728	10202
GENE.25787	67678
GENE.13773	62316
GENE.62172	4166
GENE.26116	313096
GENE.9491	59290
GENE.86167	826
GENE.8504	30388
GENE.64040	3654
GENE.9085	600
GENE.73727	3082
GENE.62189	17786
GENE.78028	212724
GENE.20048	9408
GENE.23480	6396
GENE.2814	24312
GENE.41052	2386
GENE.25801	24712
GENE.10413	28026
GENE.6224	9552
GENE.26827	9276
GENE.16878	5406
GENE.54790	2410
GENE.20231	10386
GENE.38403	17754
GENE.32591	670
GENE.74969	60666
GENE.31922	253908
GENE.17626	19106
GENE.4305	125228
GENE.18926	36350
GENE.70002	3074
GENE.36530	10518
GENE.73187	66
GENE.85933	11520
GENE.85613	25034
GENE.49486	940
GENE.16786	61056
GENE.197	45812
GENE.1073	67966
GENE.26702	1272
GENE.40952	6126
GENE.28200	22518
GENE.24324	840
GENE.22834	948
GENE.3303	2514
GENE.31217	1376
GENE.80684	10216
GENE.36919	5548
GENE.64952	24776
GENE.23560	11496
GENE.87315	1078
GENE.52190	2064
GENE.68653	259660
GENE.80717	31658
GENE.3175	112558
GENE.71485	4438
GENE.77081	91846
GENE.49492	1246
GENE.64230	3652
GENE.20006	1238
GENE.48049	18512
GENE.66580	33870
GENE.29534	7434
GENE.53754	83718
GENE.85924	1400
GENE.31695	127900
GENE.9987	2826
GENE.86021	1502
GENE.44276	82352
GENE.44450	1534
GENE.57021	1584
GENE.20326	1234
GENE.24693	1544
GENE.75781	1914
GENE.10269	3132
GENE.66987	1396
GENE.64126	22572
GENE.16994	135158
GENE.58208	45438
GENE.29261	2598
GENE.12727	3894
GENE.74198	356
GENE.28262	1536
GENE.87457	1724
GENE.7871	7268
GENE.8840	2198
GENE.87339	10088
GENE.31722	4980
GENE.21290	11188
GENE.9235	4276
GENE.55535	729124
GENE.35411	1164
GENE.42877	176794
GENE.23193	622
GENE.59601	24152
GENE.84479	982
GENE.80027	168
GENE.35250	4770
GENE.60516	3580
GENE.52268	1666
GENE.72879	1136
GENE.35061	8496
GENE.2584	43998
GENE.53513	46916
GENE.23104	41508
GENE.23486	9850
GENE.45307	970
GENE.50055	17448
GENE.38550	3990
GENE.83964	5682
GENE.18456	1298
GENE.2010	33268
GENE.2447	3562
GENE.16513	134112
GENE.10851	44236
GENE.35708	7612
GENE.72218	3168
GENE.71077	41860
GENE.44429	22890
GENE.49354	1866
GENE.64837	1758
GENE.86269	11312
GENE.75767	8492
GENE.26432	10502
GENE.32500	12610
GENE.84519	11230
GENE.86017	530
GENE.62248	15344
GENE.64130	676
GENE.10656	4880
GENE.33370	5238
GENE.76460	15250
GENE.35329	86544
GENE.62834	4316
GENE.2192	22056
GENE.39560	122
GENE.24138	3350
GENE.74495	74198
GENE.5966	52112
GENE.56171	7886
GENE.53368	125526
GENE.84149	74772
GENE.81253	13884
GENE.67037	49478
GENE.87111	31762
GENE.62610	14612
GENE.86182	1774
GENE.73669	270
GENE.44430	264580
GENE.78244	5100
GENE.63355	2222
GENE.8187	3010
GENE.25679	4312
GENE.18141	3176
GENE.52809	2046
GENE.53850	27260
GENE.83708	133336
GENE.21261	446
GENE.2198	3946
GENE.9012	6726
GENE.13525	35320
GENE.23992	3860
GENE.19089	9486
GENE.2331	13238
GENE.16388	6074
GENE.5100	94
GENE.32263	164
GENE.18007	31738
GENE.32048	5398
GENE.59022	2466
GENE.44446	2738
GENE.11980	7764
GENE.62301	1650
GENE.52625	18878
GENE.35973	106394
GENE.57984	4248
GENE.31522	32700
GENE.49896	250
GENE.77148	315016
GENE.19190	4450
GENE.10499	204
GENE.33973	59846
GENE.75886	31654
GENE.29656	674
GENE.52429	8040
GENE.47999	2830
GENE.72518	2162
GENE.23257	29340
GENE.86569	2002
GENE.48830	548
GENE.79202	17948
GENE.24403	3506
GENE.43389	27320
GENE.41154	62972
GENE.43622	87082
GENE.27794	48
GENE.76103	9028
GENE.81672	4712
GENE.36974	270
GENE.31648	166414
GENE.1169	3092
GENE.17469	8594
GENE.12509	38
GENE.12978	3150
GENE.12847	5596
GENE.85905	1126
GENE.67433	2768
GENE.47884	17490
GENE.72308	130262
GENE.68524	7158
GENE.2765	132102
GENE.78735	14846
GENE.67705	71044
GENE.1723	1216
GENE.1908	7662
GENE.37022	40
GENE.57463	21820
GENE.10800	2644
GENE.307	28026
GENE.36146	180014
GENE.38747	3152
GENE.20228	3686
GENE.43544	726
GENE.57324	56032
GENE.70259	1312
GENE.42875	6824
GENE.39503	100284
GENE.34090	978
GENE.27108	1444
GENE.2901	3018
GENE.385	7736
GENE.9006	64270
GENE.14711	7538
GENE.532	3158
GENE.41499	11238
GENE.50473	24610
GENE.2212	28186
GENE.58068	864
GENE.24882	19014
GENE.60716	1138
GENE.15008	6972
GENE.83014	190
GENE.63813	1236
GENE.5234	19592
GENE.60148	1132
GENE.42647	12860
GENE.67289	8868
GENE.54850	19734
GENE.58429	109694
GENE.30303	186
GENE.49058	5508
GENE.74173	15280
GENE.39933	263504
GENE.85097	2862
GENE.46629	1502
GENE.82289	574
GENE.29309	656
GENE.62496	2566
GENE.65884	75610
GENE.46860	3922
GENE.49597	2582
GENE.24385	4054
GENE.44924	180832
GENE.44723	15634
GENE.2253	8130
GENE.78355	2286
GENE.41845	58296
GENE.61323	536
GENE.72976	20862
GENE.28849	17404
GENE.19161	57770
GENE.49630	42628
GENE.76936	85582
GENE.62228	350
GENE.16972	1614
GENE.85234	22254
GENE.12150	1770
GENE.49396	1430
GENE.28771	1486
GENE.68767	276
GENE.47750	2184
GENE.38937	45502
GENE.84589	203428
GENE.66413	34314
GENE.38928	1470
GENE.28335	12722
GENE.27406	4518
GENE.24888	86
GENE.79545	1294
GENE.2054	72
GENE.87266	237696
GENE.60385	37564
GENE.67060	12444
GENE.1530	1922
GENE.47645	4358
GENE.66459	7196
GENE.63519	2042
GENE.43578	2450
GENE.45963	149180
GENE.76690	8622
GENE.70961	45860
GENE.78418	1028
GENE.2468	2352
GENE.29219	1676
GENE.45562	2064
GENE.18877	25680
GENE.72533	23968
GENE.45391	12442
GENE.71406	72280
GENE.25765	47238
GENE.69707	59612
GENE.49206	490310
GENE.23432	2954
GENE.44039	328
GENE.70712	17934
GENE.7288	14008
GENE.77404	96
GENE.43107	1800
GENE.25961	64420
GENE.71342	546
GENE.58273	3328
GENE.67412	9324
GENE.62361	648
GENE.2371	28718
GENE.76599	20622
GENE.71022	11352
GENE.58791	36914
GENE.24769	62250
GENE.34567	382
GENE.54146	2916
GENE.16296	51190
GENE.33940	69536
GENE.40294	1640
GENE.29810	213700
GENE.4961	422
GENE.73416	3326
GENE.52187	4172
GENE.48518	16634
GENE.47511	114846
GENE.20482	2770
GENE.17073	10652
GENE.29122	80
GENE.45491	298
GENE.79135	1096
GENE.65443	7146
GENE.5464	1064396
GENE.83741	75208
GENE.37282	3528
GENE.19850	2360
GENE.59248	143004
GENE.20785	61944
GENE.2634	2298
GENE.48779	52
GENE.44913	12756
GENE.20463	710
GENE.39335	6380
GENE.83613	4056
GENE.80535	7436
GENE.56685	89636
GENE.15519	1168
GENE.3625	85530
GENE.74823	159790
GENE.4076	10408
GENE.11692	17838
GENE.44715	9790
GENE.25217	2924
GENE.11767	2264
GENE.47507	70462
GENE.78282	3794
GENE.10427	71350
GENE.10626	32284
GENE.81296	57640
GENE.5355	1136
GENE.18103	5004
GENE.1328	25582
GENE.71426	7906
GENE.8113	1982
GENE.34053	1508
GENE.24198	8390
GENE.26210	79656
GENE.75261	4402
GENE.65911	296
GENE.55593	12552
GENE.22908	258
GENE.71886	209654
GENE.50278	184258
GENE.37609	5420
GENE.62458	7002
GENE.81087	4284
GENE.15022	3070
GENE.3632	936
GENE.32450	5486
GENE.39622	7808
GENE.73321	2096
GENE.17247	23606
GENE.34688	16416
GENE.37284	3060
GENE.2453	1090
GENE.1631	364348
GENE.24469	1966
GENE.83221	73500
GENE.23263	2524
GENE.22629	6112
GENE.39650	3214
GENE.13765	1344
GENE.39789	1004
GENE.45503	29186
GENE.78722	49312
GENE.23275	3692
GENE.86399	4968
GENE.52307	364
GENE.23406	3378
GENE.55027	458
GENE.49316	394
GENE.74001	16814
GENE.75511	2956
GENE.82226	4702
GENE.42281	2868
GENE.11939	31922
GENE.47860	1376
GENE.73894	618
GENE.31794	19962
GENE.43589	2634
GENE.28343	8160
GENE.48332	240446
GENE.48059	2082
GENE.63022	2576
GENE.19854	127996
GENE.46333	13278
GENE.54105	15730
GENE.47836	526
GENE.81658	20374
GENE.79747	184
GENE.45953	6292
GENE.70487	242
GENE.21305	101114
GENE.85149	2516
GENE.74136	884
GENE.18880	18670
GENE.19303	12808
GENE.50113	5506
GENE.77659	1252
GENE.84253	116674
GENE.18333	47122
GENE.34373	44776
GENE.34716	17932
GENE.4723	42502
GENE.20853	454
GENE.84385	328
GENE.49781	1642
GENE.79426	24256
GENE.57725	2644
GENE.43711	16632
GENE.30286	3522
GENE.36207	269370
GENE.67120	103596
GENE.25630	149924
GENE.87361	804
GENE.51331	6778
GENE.81272	56450
GENE.18521	61784
GENE.15624	98902
GENE.78058	116316
GENE.44648	10002
GENE.43841	4692
GENE.70296	546
GENE.85754	1600
GENE.45230	356
GENE.82552	2640
GENE.3208	137992
GENE.26503	42950
GENE.83939	23258
GENE.76280	84310
GENE.34273	878
GENE.20546	1390
GENE.16621	682
GENE.83754	20152
GENE.86403	1390
GENE.28516	9720
GENE.54355	31866
GENE.61936	105656
GENE.28376	37320
GENE.20091	4312
GENE.856	31074
GENE.50649	27358
GENE.12852	1312
GENE.18154	15184
GENE.54984	107904
GENE.13104	388
GENE.57532	5192
GENE.16814	73158
GENE.81440	15842
GENE.15219	1614
GENE.45441	3292
GENE.81060	45774
GENE.44828	12916
GENE.19764	5968
GENE.44300	2378
GENE.25928	174432
GENE.31120	4916
GENE.4472	82330
GENE.82905	39462
GENE.13579	7098
GENE.28526	55858
GENE.22390	21582
GENE.35985	87362
GENE.70298	27360
GENE.31680	4964
GENE.15417	4516
GENE.55909	338
GENE.61613	47740
GENE.8728	542
GENE.52561	110276
GENE.37989	718
GENE.67733	382
GENE.83004	44546
GENE.5436	3586
GENE.77756	18536
GENE.61654	10418
GENE.69348	6520
GENE.53412	5700
GENE.6325	103864
GENE.43112	134156
GENE.86571	1556
GENE.31035	688
GENE.80741	14504
GENE.47200	5118
GENE.56923	51828
GENE.73276	31036
GENE.63940	60124
GENE.47440	6620
GENE.85057	44728
GENE.53936	86920
GENE.9457	5234
GENE.5387	1460
GENE.80228	1364
GENE.5014	4868
GENE.75757	7168
GENE.4501	42084
GENE.65861	2006
GENE.62454	526
GENE.27749	5464
GENE.4945	18428
GENE.16768	29852
GENE.43721	38630
GENE.14672	60886
GENE.33817	180
GENE.69210	378
GENE.35531	2022
GENE.41427	3206
GENE.83950	2802
GENE.18683	2332
GENE.2188	51926
GENE.59365	2564
GENE.83089	3690
GENE.82566	6794
GENE.9735	24996
GENE.83346	14238
GENE.3659	383206
GENE.13590	546
GENE.53701	33978
GENE.29946	33540
GENE.23510	38120
GENE.19025	596
GENE.84388	20110
GENE.30435	20362
GENE.32972	16930
GENE.39541	3382
GENE.14154	756062
GENE.50307	4838
GENE.51830	180
GENE.43473	7890
GENE.24864	382428
GENE.20757	1224
GENE.6255	423490
GENE.77095	2672
GENE.57126	658
GENE.5928	111126
GENE.82452	69222
GENE.79340	4380
GENE.85271	13522
GENE.81910	53754
GENE.84563	30
GENE.56354	30686
GENE.1795	2100
GENE.37736	870
GENE.57033	41208
GENE.82863	27838
GENE.45162	550
GENE.70904	2488
GENE.59882	14010
GENE.50105	740
GENE.20986	15610
GENE.75585	202
GENE.76224	1394
GENE.44371	8628
GENE.23776	2086
GENE.31094	13556
GENE.73001	6950
GENE.74959	36
GENE.44235	9632
GENE.16269	70
GENE.80867	3578
GENE.27095	18506
GENE.49834	8084
GENE.50361	4572
GENE.59147	51698
GENE.34742	167866
GENE.23854	4252
GENE.18750	15600
GENE.79785	26734
GENE.55144	3630
GENE.14615	2644
GENE.45186	3102
GENE.44399	1744
GENE.77554	6820
GENE.28483	432
GENE.31631	26644
GENE.6436	2046
GENE.71396	260
GENE.48723	6654
GENE.74988	39490
GENE.7663	5826
GENE.10188	7390
GENE.50391	48828
GENE.22963	4680
GENE.86562	588
GENE.7716	2658
GENE.444	102438
GENE.77249	22276
GENE.15333	99198
GENE.24450	1112
GENE.49719	107248
GENE.60754	391240
GENE.29439	36182
GENE.79797	8890
GENE.26648	10624
GENE.51609	90186
GENE.39949	5936
GENE.55796	812
GENE.23290	134824
GENE.33490	798
GENE.62622	1080
GENE.44800	5276
GENE.83079	40728
GENE.87193	4148
GENE.79778	10770
GENE.27422	2188
GENE.61310	35092
GENE.34696	8820
GENE.34135	1316
GENE.47290	2924
GENE.22461	37586
GENE.74127	5134
GENE.42156	6250
GENE.49183	27404
GENE.45946	15800
GENE.8527	980
GENE.30979	2092
GENE.30651	9028
GENE.15053	31030
GENE.9242	20706
GENE.68167	41262
GENE.7551	2874
GENE.75664	116322
GENE.48939	10684
GENE.1596	5390
GENE.52080	12400
GENE.13372	124
GENE.80422	3620
GENE.82501	1058
GENE.42541	15142
GENE.16963	2096
GENE.85734	2252
GENE.52936	1170
GENE.53508	1536
GENE.72524	1686
GENE.34779	262
GENE.13649	54870
GENE.69460	48088
GENE.30864	6238
GENE.46457	25240
GENE.76917	142572
GENE.46622	114
GENE.15457	29542
GENE.41331	4752
GENE.6086	143002
GENE.30862	3418
GENE.28978	27898
GENE.36251	2178
GENE.52163	5616
GENE.46356	69974
GENE.78413	206372
GENE.46113	10920
GENE.24540	12414
GENE.67101	122884
GENE.4577	93424
GENE.63090	3808
GENE.60835	104108
GENE.63714	436
GENE.3064	2422
GENE.31467	61750
GENE.25664	512
GENE.81999	94552
GENE.54587	4454
GENE.69152	17832
GENE.47081	15980
GENE.55228	4666
GENE.49703	144392
GENE.46634	616
GENE.35563	1342
GENE.80092	7938
GENE.51343	205986
GENE.86080	7518
GENE.81217	39672
GENE.15688	1572
GENE.46859	11502
GENE.1284	146
GENE.31168	5954
GENE.26585	83270
GENE.74835	547550
GENE.83521	1700
GENE.35752	73162
GENE.17406	9278
GENE.7591	15080
GENE.74106	740
GENE.28820	4320
GENE.25082	2338
GENE.34316	55966
GENE.10262	54862
GENE.20612	36402
GENE.14961	5768
GENE.39386	12626
GENE.82376	208
GENE.84133	2934
GENE.56843	2488
GENE.55251	27994
GENE.8783	4096
GENE.16417	12716
GENE.83479	57478
GENE.66426	246
GENE.85133	1488
GENE.58918	3414
GENE.64907	50458
GENE.58369	1294
GENE.56160	28148
GENE.79481	3432
GENE.35084	3570
GENE.39768	716
GENE.28559	2034
GENE.36861	9496
GENE.80826	1436
GENE.72013	296
GENE.63011	25202
GENE.47381	5304
GENE.40874	1422
GENE.86870	11180
GENE.52471	20386
GENE.13468	3320
GENE.1719	4422
GENE.78135	2088
GENE.17749	1850
GENE.25183	1380
GENE.84408	17594
GENE.84814	452
GENE.86131	148
GENE.33665	932
GENE.15610	36676
GENE.8661	5436
GENE.44771	2162
GENE.78634	69000
GENE.17353	9346
GENE.59805	472
GENE.54889	1590
GENE.15704	680
GENE.3376	122
GENE.53735	17608
GENE.12480	742
GENE.36665	98278
GENE.5321	59126
GENE.19802	392
GENE.74721	41762
GENE.14938	55378
GENE.56898	20376
GENE.3326	3928
GENE.49710	3968
GENE.48585	112
GENE.50446	21242
GENE.55638	1136
GENE.25759	59840
GENE.67521	84
GENE.66282	17712
GENE.3599	193256
GENE.45989	2972
GENE.13255	20792
GENE.53558	4228
GENE.30897	486
GENE.21646	184
GENE.66458	13162
GENE.72370	700
GENE.23586	25566
GENE.29626	25706
GENE.12371	4094
GENE.84161	40878
GENE.61054	2578
GENE.68782	762
GENE.28881	64854
GENE.7266	428
GENE.43770	66394
GENE.15229	1598
GENE.60559	10512
GENE.46092	2226
GENE.46364	50788
GENE.81523	1350
GENE.46108	764
GENE.66797	28660
GENE.57387	740
GENE.19960	2508
