gene	CNT
GENE.66176	33570
GENE.65439	2712
GENE.11163	8
GENE.30789	24086
GENE.45079	63920
GENE.73758	4912
GENE.80965	4992
GENE.81760	48322
GENE.82883	1924
GENE.23314	1216
GENE.14465	15906
GENE.50555	9034
GENE.51848	570
GENE.65468	2226
GENE.6829	3180
GENE.66570	8622
GENE.42479	235882
GENE.57176	7268
GENE.17549	41422
GENE.18204	7096
GENE.54638	9008
GENE.51505	23072
GENE.16242	2234
GENE.41590	10124
GENE.1427	108080
GENE.51289	112706
GENE.69437	256458
GENE.9215	200
GENE.27884	2618
GENE.61465	590
GENE.82136	620
GENE.40151	2056
GENE.16324	3632
GENE.77566	128564
GENE.10891	68314
GENE.78806	998
GENE.78155	2478
GENE.79378	15328
GENE.51352	14668
GENE.52724	290
GENE.28112	4572
GENE.20041	85602
GENE.79454	3114
GENE.38533	6984
GENE.44184	2148
GENE.3076	4950
GENE.55249	18642
GENE.67840	4746
GENE.53554	4464
GENE.30951	13946
GENE.48526	952
GENE.13943	12234
GENE.1422	3884
GENE.9064	3808
GENE.79660	802
GENE.40076	145898
GENE.54848	26672
GENE.36020	260848
GENE.51262	324
GENE.14871	7758
GENE.24107	2612
GENE.39986	2830
GENE.32722	8032
GENE.57567	75026
GENE.15402	167040
GENE.84786	112564
GENE.59794	2032
GENE.7214	2
GENE.30340	1662
GENE.25289	1620
GENE.47015	225342
GENE.81352	450
GENE.57882	5162
GENE.6902	11658
GENE.65279	722
GENE.79790	70920
GENE.17832	1960
GENE.57451	6550
GENE.12542	654
GENE.2542	8412
GENE.43512	1572
GENE.69328	272404
GENE.27631	7766
GENE.7800	1358
GENE.3979	20530
GENE.1337	129696
GENE.68367	76
GENE.51824	62
GENE.23411	5496
GENE.24367	438530
GENE.66332	16
GENE.60583	764
GENE.22409	1750
GENE.34261	1602
GENE.17399	2168
GENE.13903	13714
GENE.10330	892
GENE.60547	2890
GENE.73125	23496
GENE.77803	422
GENE.15378	55506
GENE.31613	59996
GENE.38129	6916
GENE.33692	4072
GENE.26146	155284
GENE.62416	26
GENE.75100	24814
GENE.28356	172
GENE.15269	254618
GENE.35370	34934
GENE.34479	14594
GENE.6063	2112
GENE.14619	19344
GENE.68269	2992
GENE.58801	8042
GENE.87032	41748
GENE.53420	6818
GENE.33119	626
GENE.8955	3162
GENE.44630	496
GENE.18936	468218
GENE.68684	2132
GENE.22573	84454
GENE.26749	8326
GENE.86535	6960
GENE.12502	98
GENE.48642	2246
GENE.4978	31638
GENE.72675	21578
GENE.58488	297370
GENE.41188	25384
GENE.37251	1920
GENE.25422	920
GENE.31509	78970
GENE.52762	3078
GENE.5285	1490
GENE.74111	62
GENE.66541	2100
GENE.76907	15838
GENE.61726	11860
GENE.39911	118416
GENE.36764	71896
GENE.39237	8538
GENE.72424	5822
GENE.73347	1626
GENE.17792	19192
GENE.69121	1300
GENE.83466	3536
GENE.82631	3768
GENE.87125	324
GENE.9194	4542
GENE.72880	244
GENE.7337	71970
GENE.85651	82966
GENE.50030	146
GENE.37269	10198
GENE.81840	3034
GENE.35107	22454
GENE.39663	1104
GENE.41950	6016
GENE.31808	14314
GENE.17347	27290
GENE.62859	11550
GENE.62639	500
GENE.74340	776
GENE.167	216846
GENE.61069	92020
GENE.34514	62070
GENE.53887	38474
GENE.66244	20562
GENE.5820	132380
GENE.35821	5726
GENE.76531	2048
GENE.81268	1416
GENE.57829	6788
GENE.79904	4168
GENE.24346	10356
GENE.77073	145982
GENE.56855	2156
GENE.69786	18494
GENE.20705	104972
GENE.47544	35062
GENE.9175	4126
GENE.43934	53666
GENE.33649	314
GENE.82806	7796
GENE.28150	2318
GENE.72090	38262
GENE.74380	10908
GENE.1549	3798
GENE.81164	146070
GENE.27555	61110
GENE.25995	165640
GENE.29717	5368
GENE.70019	1900
GENE.27648	106022
GENE.4227	456
GENE.9855	2400
GENE.30846	33754
GENE.62129	42
GENE.20209	608
GENE.61389	120034
GENE.54959	11776
GENE.62994	62188
GENE.10756	32454
GENE.8012	1628
GENE.42448	1312
GENE.21000	15980
GENE.59129	39196
GENE.33412	386
GENE.63782	1364
GENE.37123	85456
GENE.29786	26282
GENE.84092	822
GENE.57495	2932
GENE.22875	8290
GENE.25014	1118
GENE.46496	10596
GENE.38391	32788
GENE.9045	40302
GENE.57778	3134
GENE.71380	17708
GENE.36812	80
GENE.50495	762
GENE.83684	1674
GENE.45051	308
GENE.59119	12662
GENE.68846	104886
GENE.77223	21638
GENE.65432	11122
GENE.77480	4784
GENE.31404	8698
GENE.55523	4786
GENE.52706	176
GENE.20911	45928
GENE.77041	100254
GENE.59979	632
GENE.10936	18520
GENE.80358	57968
GENE.80481	49074
GENE.31599	2002
GENE.17574	17584
GENE.57128	131192
GENE.29553	422
GENE.74716	11148
GENE.66675	16836
GENE.16765	107638
GENE.20081	1932
GENE.30000	23984
GENE.16704	13932
GENE.22956	86094
GENE.58633	666
GENE.61730	96906
GENE.45545	70172
GENE.42440	6142
GENE.85188	2738
GENE.703	2700
GENE.63144	31104
GENE.32478	4972
GENE.63793	378
GENE.60398	2474
GENE.62603	44104
GENE.25079	15396
GENE.86109	40002
GENE.52263	11144
GENE.40900	78
GENE.2829	1058
GENE.37836	5238
GENE.29036	436
GENE.60820	16006
GENE.14361	47876
GENE.5980	1412
GENE.35789	102644
GENE.26465	23150
GENE.57669	798
GENE.17732	2492
GENE.26174	81892
GENE.33343	1508
GENE.65578	10440
GENE.17391	62
GENE.52337	2664
GENE.78525	1988
GENE.78387	32464
GENE.83377	38390
GENE.65383	4312
GENE.58543	31270
GENE.24646	29236
GENE.5459	147920
GENE.27458	850
GENE.72843	1442
GENE.47377	2562
GENE.17365	220
GENE.6233	2784
GENE.84026	1548
GENE.3804	742
GENE.84538	43656
GENE.85458	624
GENE.46199	190
GENE.8383	3070
GENE.26342	45648
GENE.30597	87208
GENE.5532	61378
GENE.39375	19874
GENE.43102	21814
GENE.76449	6402
GENE.75364	85662
GENE.72647	2194
GENE.5972	78428
GENE.61672	828
GENE.87560	320
GENE.35644	3382
GENE.75227	392
GENE.80648	512
GENE.56916	7844
GENE.59153	1576
GENE.43761	183184
GENE.73299	2740
GENE.52376	4702
GENE.42484	2124
GENE.69720	39230
GENE.25277	6918
GENE.47629	622
GENE.52883	2368
GENE.8568	270
GENE.83981	68834
GENE.52102	51768
GENE.69019	5790
GENE.40994	1082
GENE.14550	972
GENE.841	123234
GENE.28657	9008
GENE.2661	2192
GENE.42264	37078
GENE.82283	216
GENE.65390	4678
GENE.50331	15402
GENE.60324	1498
GENE.54392	63550
GENE.42513	6744
GENE.43664	470
GENE.54907	92544
GENE.33225	15178
GENE.55033	182406
GENE.12229	886
GENE.60192	6706
GENE.62733	2654
GENE.66260	58756
GENE.17754	4392
GENE.63418	7800
GENE.57346	2768
GENE.70850	8176
GENE.66343	950
GENE.71551	9098
GENE.54433	214
GENE.24077	308
GENE.84560	118
GENE.55019	4484
GENE.75981	814
GENE.71222	40558
GENE.54260	7146
GENE.54047	74
GENE.63366	5328
GENE.37724	24468
GENE.25670	5022
GENE.79611	185598
GENE.35867	17464
GENE.85268	41556
GENE.40697	5634
GENE.69307	156612
GENE.9705	20512
GENE.4069	6668
GENE.3294	8462
GENE.13382	1958
GENE.42014	24714
GENE.58984	334828
GENE.16610	7788
GENE.12364	5594
GENE.13366	5022
GENE.72002	322
GENE.82393	5320
GENE.41519	192412
GENE.31903	299010
GENE.65898	19638
GENE.35208	8542
GENE.48504	3742
GENE.35076	56230
GENE.75016	912
GENE.26780	193846
GENE.11080	1832
GENE.10502	17622
GENE.2560	3106
GENE.41744	5532
GENE.38103	862
GENE.35280	850
GENE.14342	1880
GENE.15075	38998
GENE.67052	38962
GENE.46185	63020
GENE.73488	64974
GENE.67463	4754
GENE.79767	68210
GENE.27786	26716
GENE.38085	3500
GENE.37227	774
GENE.55271	158140
GENE.43276	9554
GENE.13236	1400
GENE.75244	1510
GENE.16618	5204
GENE.29394	30690
GENE.56733	207236
GENE.73998	692
GENE.40811	1004
GENE.77134	8732
GENE.87323	1570
GENE.84948	7690
GENE.11710	1150
GENE.3913	46996
GENE.21425	132
GENE.77671	47288
GENE.3568	968
GENE.46880	70748
GENE.24844	38874
GENE.29166	23580
GENE.486	60
GENE.26559	26254
GENE.54174	22576
GENE.66555	1810
GENE.27238	3272
GENE.38590	10968
GENE.54719	140
GENE.48580	5016
GENE.58195	26092
GENE.19811	1450
GENE.22712	6076
GENE.40998	7054
GENE.42935	7414
GENE.66089	62994
GENE.6801	2780
GENE.68112	90670
GENE.75211	28176
GENE.72912	3588
GENE.48701	36380
GENE.724	3710
GENE.56723	174292
GENE.68272	254
GENE.64940	28846
GENE.69814	1950
GENE.53469	2088
GENE.39853	1572
GENE.68227	53298
GENE.5627	1588
GENE.70445	880
GENE.31233	107248
GENE.11828	842
GENE.56321	576
GENE.71017	24356
GENE.2272	462
GENE.49379	19884
GENE.33241	7376
GENE.32576	16246
GENE.32675	39374
GENE.83096	6458
GENE.64754	36730
GENE.46790	16262
GENE.41789	32462
GENE.10725	74238
GENE.57901	156
GENE.81936	14688
GENE.59044	33490
GENE.79020	22780
GENE.25299	2064
GENE.43310	3770
GENE.63968	11736
GENE.25695	20076
GENE.71277	13888
GENE.16841	1962
GENE.64799	11576
GENE.32917	8872
GENE.32779	2224
GENE.12029	23726
GENE.9974	1534
GENE.75692	242570
GENE.18960	108660
GENE.70491	1682
GENE.75972	1544
GENE.17340	136964
GENE.15805	5370
GENE.20426	2520
GENE.35401	3672
GENE.27285	2612
GENE.70406	7506
GENE.71191	1038
GENE.71500	17826
GENE.21447	3914
GENE.36842	89776
GENE.23614	3858
GENE.41354	11156
GENE.69178	26082
GENE.69843	1118
GENE.42073	238
GENE.37711	2990
GENE.29782	4332
GENE.52392	3290
GENE.55359	9920
GENE.33357	35548
GENE.25021	26086
GENE.78204	16418
GENE.2161	70320
GENE.25285	2128
GENE.52362	73658
GENE.54912	53824
GENE.57267	5724
GENE.56885	5638
GENE.41818	1594
GENE.4626	618
GENE.55627	458
GENE.37454	4116
GENE.14058	11506
GENE.18766	202390
GENE.83199	292
GENE.59647	22488
GENE.73641	4364
GENE.55848	28946
GENE.84887	2648
GENE.22011	6060
GENE.74312	71420
GENE.82763	4522
GENE.58858	30558
GENE.7685	17180
GENE.83456	11612
GENE.34354	1564
GENE.69110	2018
GENE.8332	15188
GENE.15098	116504
GENE.6240	78736
GENE.84500	128076
GENE.50863	25994
GENE.14235	12522
GENE.26319	576
GENE.23472	1340
GENE.469	1116
GENE.56299	20876
GENE.25001	4622
GENE.65971	8032
GENE.24398	16708
GENE.34582	30896
GENE.17032	3456
GENE.4243	1872
GENE.55010	84290
GENE.27113	4784
GENE.16078	854
GENE.23575	27228
GENE.22216	44186
GENE.30544	378
GENE.62295	4932
GENE.16047	110140
GENE.44046	118436
GENE.17703	281452
GENE.45421	6196
GENE.10700	8170
GENE.40310	47934
GENE.33373	1822
GENE.72659	7316
GENE.51942	4546
GENE.32073	2704
GENE.54155	5992
GENE.28568	4152
GENE.66150	2606
GENE.31537	910
GENE.29350	129134
GENE.47169	7038
GENE.60796	20634
GENE.19722	76722
GENE.25938	77230
GENE.38966	3200
GENE.14586	8922
GENE.1151	19104
GENE.59372	8876
GENE.35542	778
GENE.38013	442
GENE.2100	2430
GENE.82109	9280
GENE.6869	4956
GENE.34042	16814
GENE.73100	5890
GENE.58973	17868
GENE.72080	7844
GENE.24351	34844
GENE.11636	538
GENE.30385	1894
GENE.26838	3248
GENE.66445	13390
GENE.59488	17420
GENE.78886	11258
GENE.31487	83730
GENE.47662	167066
GENE.190	58840
GENE.10164	382
GENE.79343	186
GENE.67480	1612
GENE.30267	57686
GENE.3332	804
GENE.49807	64738
GENE.8057	48
GENE.22362	594
GENE.3684	112
GENE.27678	128
GENE.32393	5396
GENE.20132	2988
GENE.79009	2508
GENE.44188	186
GENE.52243	21482
GENE.20828	64300
GENE.64304	47262
GENE.33587	23808
GENE.45783	8252
GENE.72051	1380
GENE.16690	1034
GENE.84980	1036
GENE.22107	44896
GENE.81277	42230
GENE.71534	40884
GENE.71897	48
GENE.9932	6938
GENE.71932	260764
GENE.47320	236
GENE.38587	180
GENE.8901	1076
GENE.17621	13030
GENE.17118	5282
GENE.75446	17632
GENE.61146	10090
GENE.2290	16854
GENE.3279	19226
GENE.1290	184322
GENE.50907	23434
GENE.34835	9618
GENE.13733	317680
GENE.56624	888
GENE.13184	21304
GENE.83694	16238
GENE.27359	1930
GENE.46443	4122
GENE.23137	4904
GENE.32437	167420
GENE.49880	100354
GENE.86054	174132
GENE.20967	70592
GENE.75770	2262
GENE.82180	600536
GENE.24052	910
GENE.84534	5354
GENE.85979	1428
GENE.63520	25560
GENE.47810	966
GENE.30822	910
GENE.34112	18446
GENE.50697	1880
GENE.60416	13294
GENE.4062	2594
GENE.41320	190524
GENE.68816	490
GENE.30262	1616
GENE.70185	26382
GENE.1354	4830
GENE.49654	8904
GENE.65569	6416
GENE.66560	452
GENE.54490	3064
GENE.20833	2952
GENE.9356	1364
GENE.69482	5026
GENE.54583	4200
GENE.35362	10468
GENE.54899	3388
GENE.25794	111058
GENE.64083	6258
GENE.36150	27578
GENE.8132	48300
GENE.29917	64314
GENE.59235	29214
GENE.35265	838
GENE.41712	476
GENE.31400	260
GENE.60101	2306
GENE.5195	117690
GENE.41944	18670
GENE.55466	21924
GENE.30471	494
GENE.19685	8290
GENE.24773	182
GENE.5751	41470
GENE.65790	500
GENE.66527	2466
GENE.9346	4830
GENE.35395	30
GENE.65473	61048
GENE.32019	242
GENE.55182	251428
GENE.43239	60328
GENE.17758	8534
GENE.78084	39506
GENE.24249	4530
GENE.18722	5322
GENE.79600	1786
GENE.4186	7154
GENE.68401	25510
GENE.59340	1196
GENE.37092	8320
GENE.20931	24244
GENE.68737	388
GENE.11779	332
GENE.60524	826
GENE.44614	26008
GENE.65472	3526
GENE.47297	9350
GENE.62748	1084
GENE.41547	52070
GENE.29757	188
GENE.59959	45506
GENE.35725	3230
GENE.73360	1370
GENE.29672	10788
GENE.77347	5658
GENE.15371	872
GENE.10646	3444
GENE.19828	6744
GENE.45156	388
GENE.41075	5062
GENE.24227	42458
GENE.2627	358
GENE.23498	682
GENE.50791	280
GENE.44365	2962
GENE.78302	432
GENE.86295	844
GENE.46129	872946
GENE.83773	3614
GENE.40420	574
GENE.21046	214
GENE.29893	100396
GENE.76034	64078
GENE.72477	6424
GENE.65932	32
GENE.25879	43872
GENE.434	22112
GENE.13529	1164
GENE.52483	4566
GENE.50985	289744
GENE.2607	892
GENE.40384	22440
GENE.40749	2352
GENE.10075	3366
GENE.138	595810
GENE.49469	20840
GENE.69939	1600
GENE.4764	4418
GENE.83306	10286
GENE.57817	1858
GENE.82983	27248
GENE.6645	578
GENE.46160	5752
GENE.42974	51464
GENE.34816	9078
GENE.82076	5746
GENE.62466	4936
GENE.47791	14328
GENE.36970	5630
GENE.44484	84790
GENE.4713	25794
GENE.25777	208536
GENE.20107	264
GENE.87138	27240
GENE.68104	301758
GENE.80674	438
GENE.46200	3954
GENE.67020	176422
GENE.14149	338
GENE.78731	7444
GENE.82518	99356
GENE.73514	476
GENE.350	151552
GENE.65765	298
GENE.82858	648
GENE.83590	181058
GENE.34761	1134
GENE.54819	3356
GENE.37782	2252
GENE.80415	140
GENE.46788	14582
GENE.26909	10690
GENE.75462	41130
GENE.68793	1494
GENE.69976	118
GENE.556	40780
GENE.66809	34308
GENE.70363	618
GENE.34595	2642
GENE.87458	130
GENE.47424	1408
GENE.87366	8882
GENE.69725	4320
GENE.57332	12586
GENE.47851	8136
GENE.78405	69828
GENE.48763	912
GENE.51887	1200
GENE.54322	19506
GENE.57155	6012
GENE.42031	18616
GENE.64011	41314
GENE.29694	648
GENE.23609	11668
GENE.77764	4612
GENE.18724	29060
GENE.55127	19900
GENE.75723	10244
GENE.46320	20174
GENE.52796	784
GENE.25860	237364
GENE.41174	35494
GENE.48788	235802
GENE.7817	34852
GENE.52830	1860
GENE.63985	74982
GENE.86645	294
GENE.13046	418
GENE.23437	2134
GENE.43017	60092
GENE.57646	1284
GENE.68836	52
GENE.42559	334
GENE.16656	224
GENE.7057	12
GENE.65493	624
GENE.83358	3702
GENE.24013	6462
GENE.80363	9676
GENE.15453	2410
GENE.48402	66532
GENE.69743	224
GENE.40897	2852
GENE.14275	822
GENE.66907	3650
GENE.58436	36082
GENE.18388	66214
GENE.65019	5150
GENE.68519	1400
GENE.2224	53660
GENE.53096	20024
GENE.16215	38
GENE.9678	3056
GENE.55452	95884
GENE.77477	69246
GENE.71030	18
GENE.618	1216
GENE.55565	906
GENE.6738	2680
GENE.4464	29060
GENE.46177	15330
GENE.37033	27944
GENE.53956	4242
GENE.56710	3440
GENE.1516	4346
GENE.70170	2006
GENE.31516	20766
GENE.76586	1796
GENE.68503	1474
GENE.34746	1602
GENE.67797	236
GENE.8867	436
GENE.30184	15240
GENE.43582	6552
GENE.50487	17474
GENE.36546	20658
GENE.82046	32
GENE.11924	354200
GENE.29771	58988
GENE.52996	5052
GENE.71914	19356
GENE.72072	49096
GENE.46395	724
GENE.49915	2208
GENE.65678	12558
GENE.71137	21700
GENE.80654	59554
GENE.58795	378314
GENE.86061	4754
GENE.30440	692
GENE.25384	5530
GENE.54609	860
GENE.31594	71068
GENE.18857	22950
GENE.70229	822
GENE.28257	15614
GENE.69270	2226
GENE.18497	55002
GENE.84855	894
GENE.81035	10388
GENE.45893	45014
GENE.15209	2038
GENE.37765	10988
GENE.58752	534
GENE.72115	3826
GENE.962	21144
GENE.5468	636
GENE.7759	21642
GENE.73245	48
GENE.33334	678
GENE.8194	1978
GENE.45027	3962
GENE.41978	366
GENE.2485	10058
GENE.52814	500
GENE.45943	97146
GENE.10003	11486
GENE.80099	48254
GENE.6112	250408
GENE.76903	6952
GENE.85573	2052
GENE.78729	5096
GENE.31286	1218
GENE.36567	4406
GENE.59437	20876
GENE.52887	9584
GENE.64849	236002
GENE.32316	128
GENE.9325	5644
GENE.54269	26140
GENE.4564	124858
GENE.15983	3494
GENE.84850	5478
GENE.64692	1472
GENE.78596	212
GENE.58180	3430
GENE.34492	13096
GENE.67392	2092
GENE.52653	1800
GENE.21395	2626
GENE.2850	357550
GENE.4918	39918
GENE.35608	1100
GENE.4608	35350
GENE.72744	28850
GENE.83836	85602
GENE.1880	6186
GENE.73934	11474
GENE.83990	90306
GENE.31822	261764
GENE.79512	15028
GENE.28308	29966
GENE.47545	7976
GENE.43671	15776
GENE.36923	6016
GENE.49298	1270
GENE.10770	176334
GENE.11074	32
GENE.83184	9008
GENE.75266	69676
GENE.39278	1860
GENE.19365	37108
GENE.69464	20666
GENE.69416	48848
GENE.82027	20482
GENE.36897	6404
GENE.7053	8662
GENE.45417	3766
GENE.17714	12702
GENE.35851	348012
GENE.31412	12560
GENE.81186	38822
GENE.35048	22236
GENE.57557	69156
GENE.17865	22326
GENE.75202	3512
GENE.1656	2234
GENE.32926	7180
GENE.286	15158
GENE.39042	9164
GENE.56146	8912
GENE.15504	17220
GENE.79458	2330
GENE.5136	8088
GENE.17044	4668
GENE.67248	642
GENE.69569	1292
GENE.6532	3312
GENE.43415	107628
GENE.70966	1280
GENE.19584	212712
GENE.59397	2708
GENE.49992	2742
GENE.23455	51088
GENE.6251	229952
GENE.80944	686
GENE.63148	1288
GENE.676	132500
GENE.33168	1138
GENE.20857	1274
GENE.42694	17628
GENE.80247	316486
GENE.11428	22512
GENE.31916	31616
GENE.25728	43526
GENE.36742	2024
GENE.78460	1872
GENE.34692	20628
GENE.60495	1844
GENE.62118	36296
GENE.27608	682
GENE.55649	1430
GENE.66497	27002
GENE.76140	3016
GENE.51718	2280
GENE.28023	5006
GENE.52669	3788
GENE.40293	2372
GENE.21309	1332
GENE.9088	880
GENE.19471	70534
GENE.66358	7784
GENE.59832	45484
GENE.43049	29226
GENE.81620	11910
GENE.18377	14142
GENE.13855	39938
GENE.40623	3340
GENE.30073	13702
GENE.56956	8952
GENE.58651	5912
GENE.24511	400
GENE.18293	5136
GENE.33739	10470
GENE.71640	103548
GENE.86305	1720
GENE.3459	160144
GENE.80494	37894
GENE.21249	1242
GENE.45530	57610
GENE.34612	56634
GENE.62210	524
GENE.32931	208
GENE.11394	19708
GENE.31277	5226
GENE.42881	44060
GENE.828	124942
GENE.78878	412
GENE.15017	20664
GENE.73646	73726
GENE.76301	4640
GENE.62387	27234
GENE.83414	2250
GENE.64830	1530
GENE.56403	2696
GENE.35627	7928
GENE.73891	12144
GENE.1365	2286
GENE.30344	22284
GENE.52206	73468
GENE.15040	5954
GENE.41040	2758
GENE.62190	9300
GENE.44053	1002
GENE.53706	860
GENE.87042	111674
GENE.1838	18468
GENE.59164	17668
GENE.42324	33446
GENE.86555	4284
GENE.41108	2412
GENE.22622	442
GENE.50166	105766
GENE.21028	3034
GENE.25353	5794
GENE.1086	74032
GENE.76067	2284
GENE.21637	14928
GENE.80556	79324
GENE.32338	49690
GENE.48431	50234
GENE.40011	220
GENE.50691	10494
GENE.11148	2544
GENE.68495	7636
GENE.6970	18254
GENE.64706	6586
GENE.84151	4830
GENE.43081	8842
GENE.54771	25282
GENE.67324	16158
GENE.10212	54212
GENE.50950	6992
GENE.79071	3514
GENE.11889	200570
GENE.53036	3116
GENE.74100	470
GENE.85764	44716
GENE.13491	94582
GENE.13684	80100
GENE.1334	124
GENE.3309	2700
GENE.50152	20030
GENE.19860	58334
GENE.9104	149446
GENE.48007	10924
GENE.36247	6252
GENE.70111	9608
GENE.18382	44030
GENE.52423	226438
GENE.50940	355332
GENE.33071	2834
GENE.65223	150
GENE.24593	2840
GENE.87359	5224
GENE.45	14026
GENE.32822	1536
GENE.1040	115490
GENE.85783	112198
GENE.82395	5270
GENE.50077	68716
GENE.41566	1046
GENE.54216	15922
GENE.4659	47226
GENE.59586	4750
GENE.86566	7234
GENE.66064	282
GENE.12343	4376
GENE.36798	104
GENE.17015	6982
GENE.2009	99806
GENE.32044	4240
GENE.85165	81764
GENE.63385	3950
GENE.62959	2892
GENE.60505	67888
GENE.35356	130920
GENE.85797	76
GENE.26889	1980
GENE.55594	101306
GENE.33863	13626
GENE.66	9954
GENE.10984	99856
GENE.67974	5118
GENE.55427	4396
GENE.43881	216
GENE.20574	2560
GENE.21485	760
GENE.83066	24260
GENE.23068	38688
GENE.80652	5922
GENE.11792	2210
GENE.11328	139946
GENE.6055	25482
GENE.44443	216
GENE.47914	1598
GENE.19002	146784
GENE.79800	4102
GENE.56440	2942
GENE.78792	90864
GENE.4145	380156
GENE.39876	102136
GENE.14808	290292
GENE.33389	3026
GENE.53086	21358
GENE.69364	1532
GENE.67623	4686
GENE.38624	1212
GENE.77166	110726
GENE.47760	112136
GENE.4329	29302
GENE.2646	5014
GENE.30572	930
GENE.78325	2144
GENE.69609	56132
GENE.5423	83260
GENE.8402	456
GENE.43682	4744
GENE.20315	353790
GENE.35956	321220
GENE.32526	882
GENE.2232	2458
GENE.12400	4882
GENE.21906	12164
GENE.71350	13778
GENE.32580	64
GENE.82372	1202
GENE.30423	56576
GENE.82607	66
GENE.50267	40334
GENE.292	20360
GENE.63587	31892
GENE.77745	3310
GENE.51235	2786
GENE.71910	11208
GENE.86509	28986
GENE.53855	566
GENE.69258	102006
GENE.53135	5616
GENE.1235	56240
GENE.43205	8470
GENE.28843	12522
GENE.55988	834
GENE.77843	3068
GENE.10149	19464
GENE.80253	298
GENE.75046	4924
GENE.44350	25020
GENE.44546	164
GENE.11220	1478
GENE.78521	3242
GENE.7620	2146
GENE.47948	3828
GENE.78174	34436
GENE.25149	5268
GENE.24364	8028
GENE.53947	7222
GENE.83443	99236
GENE.20359	9266
GENE.18289	117858
GENE.68301	20458
GENE.54521	15564
GENE.81204	778
GENE.71949	50070
GENE.29660	3688
GENE.8686	7512
GENE.33931	182
GENE.57892	3130
GENE.85779	67854
GENE.83948	8212
GENE.37802	5220
GENE.4787	14090
GENE.16748	84492
GENE.43926	5270
GENE.55602	2700
GENE.5022	15350
GENE.67773	4506
GENE.7307	16406
GENE.48429	1858
GENE.75156	1392
GENE.74301	103310
GENE.7464	5692
GENE.30880	11214
GENE.29131	26862
GENE.63463	39902
GENE.26214	3686
GENE.64278	4488
GENE.86426	8504
GENE.3998	306
GENE.70955	10536
GENE.50466	63408
GENE.85496	23888
GENE.11512	9722
GENE.72923	18478
GENE.74457	118780
GENE.82054	10002
GENE.29720	7424
GENE.3300	400
GENE.13406	2708
GENE.84088	4230
GENE.36181	43416
GENE.27907	172444
GENE.77632	562
GENE.31423	882
GENE.45615	2480
GENE.25378	4906
GENE.71044	62650
GENE.15140	1278
GENE.85961	14304
GENE.1204	2492
GENE.74549	54430
GENE.49708	1294
GENE.12432	370
GENE.71548	76866
GENE.82473	1772
GENE.1254	31802
GENE.58392	1650
GENE.81444	5736
GENE.62266	73400
GENE.48339	131618
GENE.13137	1676
GENE.62549	6082
GENE.10610	102
GENE.43986	360
GENE.13192	92
GENE.1002	5370
GENE.14474	476
GENE.83600	2904
GENE.47742	7772
GENE.24387	140544
GENE.65100	40200
GENE.8830	23306
GENE.87435	74246
GENE.8146	13428
GENE.61604	117956
GENE.46439	115314
GENE.49362	104236
GENE.87016	3918
GENE.8738	6250
GENE.75580	1102
GENE.39203	4082
GENE.47461	4972
GENE.47669	42956
GENE.73193	4596
GENE.79949	24948
GENE.45601	156656
GENE.59200	496
GENE.75880	1734
GENE.28584	5452
GENE.35427	5816
GENE.14798	50302
GENE.60922	9230
GENE.17506	1468
GENE.44021	2312
GENE.53917	11988
GENE.24376	23174
GENE.82116	8306
GENE.17144	35086
GENE.18844	23422
GENE.7039	80080
GENE.71440	103804
GENE.52098	782
GENE.62135	552
GENE.13178	7854
GENE.29135	2832
GENE.55264	40984
GENE.45169	223398
GENE.60244	270
GENE.71594	338644
GENE.24787	31186
GENE.7668	808
GENE.36699	14518
GENE.29859	67418
GENE.51858	29176
GENE.25537	67230
GENE.5123	107900
GENE.68895	42492
GENE.81965	322480
GENE.9627	2630
GENE.31526	25458
GENE.74978	2596
GENE.50122	1242
GENE.43834	132998
GENE.29853	4102
GENE.58012	4752
GENE.45190	4076
GENE.24026	470
GENE.83889	142
GENE.10525	14748
GENE.49447	3848
GENE.49944	12172
GENE.55020	41640
GENE.21067	13412
GENE.12982	15398
GENE.78380	5618
GENE.57839	18828
GENE.70214	81640
GENE.76623	3420
GENE.69458	265540
GENE.43280	1886
GENE.54815	9444
GENE.84661	26684
GENE.28130	5866
GENE.18617	1274
GENE.7072	11128
GENE.11819	10446
GENE.7993	50392
GENE.29800	82798
GENE.20627	6024
GENE.41881	390
GENE.49979	44708
GENE.71162	674
GENE.72456	74
GENE.22596	1194
GENE.43617	190
GENE.69997	5240
GENE.68488	4976
GENE.35035	1746
GENE.7378	8226
GENE.48735	2416
GENE.78009	4346
GENE.26757	2702
GENE.32133	28226
GENE.78288	688
GENE.17683	18628
GENE.6584	202
GENE.16010	4354
GENE.17555	1216
GENE.69037	296
GENE.21037	1658
GENE.49716	18034
GENE.75640	1094
GENE.32364	58432
GENE.28234	112
GENE.76746	63984
GENE.11332	28434
GENE.82254	29184
GENE.9566	534
GENE.48228	18330
GENE.25447	5202
GENE.13599	165770
GENE.38165	10704
GENE.82148	4218
GENE.32210	526
GENE.86384	23690
GENE.65626	2186
GENE.27097	24828
GENE.57401	3736
GENE.48366	322
GENE.80052	6724
GENE.22502	1072
GENE.59665	378
GENE.54508	1012
GENE.54198	2038
GENE.43380	38132
GENE.21827	63796
GENE.76837	9196
GENE.82495	162
GENE.84483	3490
GENE.65182	1284
GENE.52897	22160
GENE.48810	724
GENE.85940	3546
GENE.36292	1022
GENE.39049	176534
